Time,TZone,Severity,Logger,Thread,Text
2020 05 27 08:53:33,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |
2020 05 27 08:53:33,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |
2020 05 27 08:53:33,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 08:56:28,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry Runtime Worker 9592 Thread,"Exception: 08:56:28 05/27/2020 : 20 (Agentry3), JavaBackEndError (JAVA EXCEPTION CAUGHT: java.lang.NullPointerException: while trying to invoke the method java.lang.Object.hashCode() of a null object loaded from local variable 'key'),  |"
2020 05 27 09:10:51,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM64 Worker 5700 Thread,"Exception: 09:10:51 05/27/2020 : 3 (Agentry), XFailedToSendResponse (722, 14, 73, e0027543, ), ..\agentry\netmsg.cpp"
2020 05 27 09:21:14,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM64 Worker 2348 Thread,"Exception: 09:21:14 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: GetWorkOrdersSteplet - Order 520489789 is locked and cannot be changed"
2020 05 27 09:23:19,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM64 Worker 1872 Thread,"Exception: 09:23:19 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: GetWorkOrdersSteplet - Order 520489789 is locked and cannot be changed"
2020 05 27 09:42:07,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 09:42:07 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: ZGetMaterialReservationsSteplet - Reservation is not approved"
2020 05 27 10:09:19,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 10:09:19 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: ZGetMaterialReservationsSteplet - Reservation is not approved"
2020 05 27 10:09:29,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 10:09:29 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: ZGetMaterialReservationsSteplet - Reservation is not approved"
2020 05 27 10:09:53,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM_PS Worker 3344 Thread,"Exception: 10:09:53 05/27/2020 : 20 (Agentry3), NoProductionLogic (No production logic, ), agent\AgentUserOSManager.cpp"
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread, |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.addGeoLocations(WorkorderFetchBAPI.java:250) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:230) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.lam.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:42) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:54) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |
2020 05 27 10:12:37,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread, |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.addGeoLocations(WorkorderFetchBAPI.java:250) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:230) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.lam.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:42) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:54) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |
2020 05 27 10:30:41,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread, |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |
2020 05 27 10:34:24,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 10:43:56,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM64 Worker 1872 Thread,"Exception: 10:43:56 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: WorkOrderPostSteplet - Status of order 520438721 does not allow changes"
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread, |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.addGeoLocations(WorkorderFetchBAPI.java:250) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:230) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.lam.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:42) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:54) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |
2020 05 27 10:57:38,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 11:09:15,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry Runtime Worker 1228 Thread,"Exception: 11:09:15 05/27/2020 : 3 (Agentry), XFailedToSendResponse (9, 25, 16, e0099007199, ), ..\agentry\netmsg.cpp"
2020 05 27 11:09:15,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry Runtime Worker 1228 Thread,"Exception: 11:09:15 05/27/2020 : 3 (Agentry), XFailedToSendResponse (9, 25, 3, e0099007199, ), ..\agentry\netmsg.cpp"
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread, |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |
2020 05 27 11:40:06,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread, |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |
2020 05 27 11:55:23,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 11:58:30,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 11:58:30 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: ZGetMaterialReservationsSteplet - Reservation is not approved"
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread, |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.addGeoLocations(WorkorderFetchBAPI.java:250) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:230) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.lam.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:42) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:54) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |
2020 05 27 11:59:03,+0400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread, |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |
2020 05 27 12:10:49,+0400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
2020 05 27 12:15:52,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 12:15:52 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: ZPostReceiptsSteplet - Material 3600064062 does not exist in warehouse 022"
2020 05 27 12:28:20,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry Runtime Worker 1228 Thread,"Exception: 12:28:20 05/27/2020 : 3 (Agentry), XFailedToSendResponse (9, 233, 16, e0010962, ), ..\agentry\netmsg.cpp"
2020 05 27 12:32:09,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 12:32:09 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: TransferOrderConfirmSteplet - 27.05.2020 12:32:09  - CX_SY_NO_HANDLER:An exception of type 'CX_SY_OPEN_SQL_DB' occurred, that was not caught anywhere in the call hierarchy. It was not handled locally or declared using a RAISING cl"
2020 05 27 12:32:18,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 12:32:18 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: TransferOrderConfirmSteplet - Transfer order item 0003 is already confirmed"
2020 05 27 12:48:21,+0400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry Server Update Loop Thread Thread,"Exception: 12:48:21 05/27/2020 : 20 (Agentry3), JavaBackEndError (JAVA EXCEPTION CAUGHT: java.lang.NullPointerException: while trying to invoke the method java.lang.Object.hashCode() of a null object loaded from local variable 'key'),  |"
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread, |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.addGeoLocations(WorkorderFetchBAPI.java:250) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:230) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.lam.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:42) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:54) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |
2020 05 27 12:49:21,+0400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |
